date,postal_code,district,no2,pm10,aqi
2025-06-07,12247,Steglitz-Zehlendorf,23.8,23.8,27
2025-06-07,12247,Steglitz-Zehlendorf,17.7,16.2,19
2025-06-07,12249,Steglitz-Zehlendorf,16.9,17.2,19
2025-06-07,12249,Steglitz-Zehlendorf,17.8,25.0,24
2025-06-07,12277,Steglitz-Zehlendorf,18.8,20.8,22
2025-06-07,12277,Steglitz-Zehlendorf,20.1,20.9,23
2025-06-07,12279,Steglitz-Zehlendorf,22.1,23.4,26
2025-06-07,12279,Steglitz-Zehlendorf,18.0,20.2,21
2025-06-07,12305,Neukölln,22.3,17.2,23
2025-06-07,12305,Neukölln,19.0,19.2,21
2025-06-07,12307,Tempelhof-Schöneberg,16.6,22.6,22
2025-06-07,12309,Tempelhof-Schöneberg,20.4,23.7,25
2025-06-07,12347,Neukölln,21.1,17.7,22
2025-06-07,12347,Neukölln,19.2,17.6,21
2025-06-07,12349,Neukölln,13.3,18.3,17
2025-06-07,12349,Neukölln,14.6,21.0,20
2025-06-07,12351,Neukölln,16.0,17.8,19
2025-06-07,12353,Neukölln,16.0,23.9,22
2025-06-07,12355,Neukölln,20.6,24.8,25
2025-06-07,12355,Neukölln,12.8,21.8,19
2025-06-07,12357,Neukölln,21.6,24.7,26
2025-06-07,12357,Neukölln,15.8,17.9,19
2025-06-07,12359,Neukölln,16.3,23.2,22
2025-06-07,12359,Neukölln,18.9,21.8,23
2025-06-07,12435,Friedrichshain-Kreuzberg,15.2,17.6,18
2025-06-07,12435,Friedrichshain-Kreuzberg,23.1,18.2,24
2025-06-07,12435,Friedrichshain-Kreuzberg,13.6,19.9,18
2025-06-07,12437,Neukölln,17.9,22.9,23
2025-06-07,12437,Neukölln,22.7,23.7,26
2025-06-07,12459,Lichtenberg,19.9,21.3,23
2025-06-07,12459,Lichtenberg,16.1,22.2,21
2025-06-07,12459,Lichtenberg,17.6,17.6,20
2025-06-07,12487,Neukölln,21.0,22.4,24
2025-06-07,12487,Neukölln,24.2,21.0,26
2025-06-07,12489,Neukölln,23.2,17.2,23
2025-06-07,12489,Neukölln,16.7,24.5,23
2025-06-07,12524,Neukölln,24.5,20.1,25
2025-06-07,12524,Neukölln,12.6,22.9,19
2025-06-07,12526,Treptow-Köpenick,12.9,20.3,18
2025-06-07,12527,Treptow-Köpenick,22.4,24.3,26
2025-06-07,12555,Marzahn-Hellersdorf,15.0,16.4,18
2025-06-07,12555,Marzahn-Hellersdorf,13.3,20.5,19
2025-06-07,12557,Treptow-Köpenick,15.4,15.3,17
2025-06-07,12559,Treptow-Köpenick,17.7,17.0,20
2025-06-07,12587,Treptow-Köpenick,21.3,17.8,22
2025-06-07,12589,Treptow-Köpenick,20.0,19.7,22
2025-06-07,12619,Marzahn-Hellersdorf,15.4,23.2,21
2025-06-07,12621,Marzahn-Hellersdorf,18.6,19.7,21
2025-06-07,12621,Marzahn-Hellersdorf,23.6,20.6,25
2025-06-07,12623,Marzahn-Hellersdorf,22.3,24.2,26
2025-06-07,12623,Marzahn-Hellersdorf,16.4,22.6,22
2025-06-07,12627,Marzahn-Hellersdorf,24.3,15.5,23
2025-06-07,12629,Marzahn-Hellersdorf,21.0,16.8,22
2025-06-07,12679,Marzahn-Hellersdorf,13.3,15.4,16
2025-06-07,12681,Lichtenberg,13.0,15.7,16
2025-06-07,12681,Lichtenberg,14.6,18.4,18
2025-06-07,12683,Lichtenberg,21.3,22.3,24
2025-06-07,12683,Lichtenberg,14.8,17.4,18
2025-06-07,12683,Lichtenberg,18.7,18.9,21
2025-06-07,12685,Marzahn-Hellersdorf,13.7,18.9,18
2025-06-07,12687,Marzahn-Hellersdorf,23.6,20.9,25
2025-06-07,12689,Lichtenberg,16.7,23.9,22
2025-06-07,12689,Lichtenberg,23.4,24.8,27
2025-06-07,13051,Lichtenberg,23.8,21.0,25
2025-06-07,13051,Lichtenberg,12.7,20.1,18
2025-06-07,13053,Lichtenberg,18.1,21.8,22
2025-06-07,13053,Lichtenberg,12.9,21.7,19
2025-06-07,13053,Lichtenberg,23.4,20.2,25
2025-06-07,13055,Lichtenberg,18.8,22.4,23
2025-06-07,13055,Lichtenberg,13.5,19.9,18
2025-06-07,13057,Lichtenberg,13.9,25.0,21
2025-06-07,13057,Lichtenberg,17.2,15.5,18
2025-06-07,13059,Lichtenberg,23.8,19.4,25
2025-06-07,13086,Pankow,20.8,19.0,23
2025-06-07,13088,Lichtenberg,22.9,22.7,26
2025-06-07,13088,Lichtenberg,17.0,16.9,19
2025-06-07,13089,Pankow,13.1,19.3,18
2025-06-07,13125,Pankow,24.2,22.0,26
2025-06-07,13127,Pankow,12.8,21.0,19
2025-06-07,13129,Pankow,23.9,20.5,25
2025-06-07,13156,Pankow,17.0,19.3,20
2025-06-07,13156,Pankow,12.7,22.5,19
2025-06-07,13158,Pankow,20.8,21.5,24
2025-06-07,13158,Pankow,24.3,23.7,27
2025-06-07,13159,Pankow,24.1,22.3,26
2025-06-07,13159,Pankow,14.5,16.4,17
2025-06-07,13187,Mitte,14.8,21.2,20
2025-06-07,13187,Mitte,19.3,15.4,20
2025-06-07,13187,Mitte,20.2,18.9,22
2025-06-07,13189,Pankow,21.4,19.1,23
2025-06-07,13347,Mitte,14.8,23.5,21
2025-06-07,13349,Mitte,24.0,16.8,23
2025-06-07,13349,Mitte,20.2,21.4,23
2025-06-07,13351,Charlottenburg-Wilmersdorf,22.7,16.9,23
2025-06-07,13351,Charlottenburg-Wilmersdorf,19.0,24.5,24
2025-06-07,13353,Charlottenburg-Wilmersdorf,17.5,20.3,21
2025-06-07,13353,Charlottenburg-Wilmersdorf,24.2,22.1,26
2025-06-07,13355,Mitte,19.5,21.5,23
2025-06-07,13357,Mitte,22.9,18.0,23
2025-06-07,13357,Mitte,23.9,24.0,27
2025-06-07,13359,Mitte,20.6,21.3,24
2025-06-07,13359,Mitte,19.1,20.1,22
2025-06-07,13359,Mitte,12.6,20.3,18
2025-06-07,13403,Reinickendorf,13.1,23.9,20
2025-06-07,13405,Charlottenburg-Wilmersdorf,15.0,15.6,17
2025-06-07,13405,Charlottenburg-Wilmersdorf,14.8,18.9,19
2025-06-07,13405,Charlottenburg-Wilmersdorf,15.6,23.4,21
2025-06-07,13407,Mitte,16.2,15.4,18
2025-06-07,13407,Mitte,16.9,21.4,21
2025-06-07,13407,Mitte,17.6,19.0,21
2025-06-07,13409,Mitte,13.8,17.0,17
2025-06-07,13409,Mitte,13.1,21.1,19
2025-06-07,13409,Mitte,20.6,23.3,25
2025-06-07,13435,Reinickendorf,19.0,19.7,22
2025-06-07,13437,Pankow,17.9,16.5,19
2025-06-07,13437,Pankow,20.1,18.1,22
2025-06-07,13439,Pankow,22.4,24.8,26
2025-06-07,13439,Pankow,17.7,16.1,19
2025-06-07,13465,Reinickendorf,20.2,16.6,21
2025-06-07,13467,Reinickendorf,23.9,24.9,27
2025-06-07,13469,Pankow,22.6,23.8,26
2025-06-07,13469,Pankow,17.7,22.1,22
2025-06-07,13503,Reinickendorf,20.3,16.5,21
2025-06-07,13505,Reinickendorf,14.7,17.4,18
2025-06-07,13505,Reinickendorf,19.3,16.8,20
2025-06-07,13507,Reinickendorf,24.3,21.3,26
2025-06-07,13509,Reinickendorf,18.8,19.0,21
2025-06-07,13581,Spandau,23.6,15.5,23
2025-06-07,13583,Spandau,17.4,17.9,20
2025-06-07,13585,Spandau,24.5,23.6,27
2025-06-07,13587,Reinickendorf,19.5,23.0,24
2025-06-07,13587,Reinickendorf,13.1,21.4,19
2025-06-07,13589,Spandau,19.6,15.9,20
2025-06-07,13591,Spandau,15.9,23.8,22
2025-06-07,13593,Spandau,13.0,20.3,18
2025-06-07,13595,Charlottenburg-Wilmersdorf,22.4,19.9,24
2025-06-07,13595,Charlottenburg-Wilmersdorf,15.9,24.3,22
2025-06-07,13597,Charlottenburg-Wilmersdorf,22.1,15.1,21
2025-06-07,13597,Charlottenburg-Wilmersdorf,16.0,20.6,20
2025-06-07,13599,Charlottenburg-Wilmersdorf,14.9,22.9,21
2025-06-07,13599,Charlottenburg-Wilmersdorf,24.2,15.6,23
2025-06-07,13599,Charlottenburg-Wilmersdorf,16.9,18.6,20
2025-06-07,13627,Charlottenburg-Wilmersdorf,19.8,24.8,25
2025-06-07,13627,Charlottenburg-Wilmersdorf,19.9,17.1,21
2025-06-07,13627,Charlottenburg-Wilmersdorf,19.3,20.3,22
2025-06-07,13629,Charlottenburg-Wilmersdorf,23.5,22.5,26
2025-06-07,13629,Charlottenburg-Wilmersdorf,20.6,18.9,22
2025-06-07,13629,Charlottenburg-Wilmersdorf,17.4,19.1,20
2025-06-07,14050,Charlottenburg-Wilmersdorf,22.9,15.6,22
2025-06-07,14050,Charlottenburg-Wilmersdorf,14.8,16.9,18
2025-06-07,14052,Charlottenburg-Wilmersdorf,19.1,23.8,24
2025-06-07,14052,Charlottenburg-Wilmersdorf,23.9,23.2,27
2025-06-07,14053,Charlottenburg-Wilmersdorf,20.0,18.0,22
2025-06-07,14193,Charlottenburg-Wilmersdorf,22.3,18.8,23
2025-06-07,14193,Charlottenburg-Wilmersdorf,20.4,19.4,22
2025-06-07,14193,Charlottenburg-Wilmersdorf,22.6,18.5,23
2025-06-07,14057,Charlottenburg-Wilmersdorf,23.8,21.5,26
2025-06-07,14059,Charlottenburg-Wilmersdorf,15.8,15.1,17
2025-06-07,14089,Charlottenburg-Wilmersdorf,14.6,23.8,21
2025-06-07,14089,Charlottenburg-Wilmersdorf,18.4,18.0,20
2025-06-07,14089,Charlottenburg-Wilmersdorf,21.0,23.7,25
2025-06-07,14109,Spandau,15.3,19.5,19
2025-06-07,14109,Spandau,12.6,22.8,19
2025-06-07,14129,Charlottenburg-Wilmersdorf,16.7,23.3,22
2025-06-07,14129,Charlottenburg-Wilmersdorf,24.1,18.0,24
2025-06-07,14129,Charlottenburg-Wilmersdorf,20.9,21.4,24
2025-06-07,14163,Steglitz-Zehlendorf,17.4,21.1,21
2025-06-07,14165,Steglitz-Zehlendorf,14.9,19.8,19
2025-06-07,14167,Steglitz-Zehlendorf,16.8,19.7,20
2025-06-07,14169,Charlottenburg-Wilmersdorf,14.6,18.1,18
2025-06-07,14169,Charlottenburg-Wilmersdorf,13.9,18.1,18
2025-06-07,14193,Charlottenburg-Wilmersdorf,23.4,20.5,25
2025-06-07,14193,Charlottenburg-Wilmersdorf,24.5,15.3,23
2025-06-07,14193,Charlottenburg-Wilmersdorf,14.6,24.3,21
2025-06-07,14195,Charlottenburg-Wilmersdorf,13.2,21.5,19
2025-06-07,14195,Charlottenburg-Wilmersdorf,16.5,19.4,20
2025-06-07,14197,Charlottenburg-Wilmersdorf,18.1,15.6,19
2025-06-07,14197,Charlottenburg-Wilmersdorf,15.0,21.3,20
2025-06-07,14197,Charlottenburg-Wilmersdorf,16.2,15.2,18
2025-06-07,14199,Charlottenburg-Wilmersdorf,15.0,21.8,20
2025-06-07,14199,Charlottenburg-Wilmersdorf,21.8,15.7,21
2025-06-07,12439,Treptow-Köpenick,21.1,21.6,24
2025-06-07,14055,Charlottenburg-Wilmersdorf,20.2,19.1,22
2025-06-07,14055,Charlottenburg-Wilmersdorf,17.2,21.6,22
2025-06-07,15537,Treptow-Köpenick,23.4,16.4,23
2025-06-07,15566,Treptow-Köpenick,24.1,16.2,23
2025-06-07,15569,Treptow-Köpenick,14.7,17.5,18
2025-06-08,10115,Mitte,15.3,19.1,19
2025-06-08,10117,Friedrichshain-Kreuzberg,18.9,17.5,21
2025-06-08,10117,Friedrichshain-Kreuzberg,13.7,15.8,16
2025-06-08,10119,Mitte,17.8,18.3,20
2025-06-08,10119,Mitte,19.5,22.1,23
2025-06-08,10178,Friedrichshain-Kreuzberg,18.8,20.8,22
2025-06-08,10178,Friedrichshain-Kreuzberg,16.5,24.6,23
2025-06-08,10178,Friedrichshain-Kreuzberg,19.1,19.4,22
2025-06-08,10179,Friedrichshain-Kreuzberg,24.0,18.3,24
2025-06-08,10179,Friedrichshain-Kreuzberg,15.1,21.9,20
2025-06-08,10243,Friedrichshain-Kreuzberg,20.4,19.1,22
2025-06-08,10243,Friedrichshain-Kreuzberg,13.1,21.2,19
2025-06-08,10245,Friedrichshain-Kreuzberg,13.4,24.5,21
2025-06-08,10245,Friedrichshain-Kreuzberg,19.2,20.0,22
2025-06-08,10245,Friedrichshain-Kreuzberg,13.8,20.0,19
2025-06-08,10247,Friedrichshain-Kreuzberg,12.9,22.8,19
2025-06-08,10247,Friedrichshain-Kreuzberg,14.6,22.6,20
2025-06-08,10247,Friedrichshain-Kreuzberg,19.3,20.2,22
2025-06-08,10249,Friedrichshain-Kreuzberg,21.0,15.6,21
2025-06-08,10249,Friedrichshain-Kreuzberg,15.0,24.8,22
2025-06-08,10249,Friedrichshain-Kreuzberg,20.6,18.8,22
2025-06-08,10315,Lichtenberg,14.8,18.2,18
2025-06-08,10315,Lichtenberg,19.9,24.8,25
2025-06-08,10317,Friedrichshain-Kreuzberg,17.5,23.7,23
2025-06-08,10317,Friedrichshain-Kreuzberg,20.4,18.3,22
2025-06-08,10317,Friedrichshain-Kreuzberg,24.4,18.1,24
2025-06-08,10318,Lichtenberg,23.8,22.2,26
2025-06-08,10318,Lichtenberg,12.7,18.3,17
2025-06-08,10318,Lichtenberg,23.1,17.5,23
2025-06-08,10319,Lichtenberg,13.4,24.8,21
2025-06-08,10319,Lichtenberg,23.9,20.7,25
2025-06-08,10365,Friedrichshain-Kreuzberg,16.0,22.6,21
2025-06-08,10365,Friedrichshain-Kreuzberg,17.1,22.1,22
2025-06-08,10367,Friedrichshain-Kreuzberg,13.7,22.6,20
2025-06-08,10367,Friedrichshain-Kreuzberg,13.9,24.0,21
2025-06-08,10367,Friedrichshain-Kreuzberg,21.2,20.0,23
2025-06-08,10369,Lichtenberg,23.8,22.5,26
2025-06-08,10369,Lichtenberg,19.9,23.0,24
2025-06-08,10405,Friedrichshain-Kreuzberg,21.1,24.5,25
2025-06-08,10405,Friedrichshain-Kreuzberg,21.7,22.1,25
2025-06-08,10405,Friedrichshain-Kreuzberg,15.7,23.9,22
2025-06-08,10407,Friedrichshain-Kreuzberg,13.1,16.0,16
2025-06-08,10407,Friedrichshain-Kreuzberg,12.6,16.3,16
2025-06-08,10407,Friedrichshain-Kreuzberg,16.8,16.6,19
2025-06-08,10409,Pankow,15.5,16.4,18
2025-06-08,10435,Mitte,13.3,15.9,16
2025-06-08,10435,Mitte,14.7,16.2,17
2025-06-08,10437,Mitte,14.1,25.0,21
2025-06-08,10437,Mitte,23.5,17.7,24
2025-06-08,10439,Mitte,14.3,19.8,19
2025-06-08,10439,Mitte,19.0,23.2,23
2025-06-08,10551,Mitte,19.7,16.2,20
2025-06-08,10553,Charlottenburg-Wilmersdorf,19.1,18.2,21
2025-06-08,10553,Charlottenburg-Wilmersdorf,13.8,16.6,17
2025-06-08,10555,Charlottenburg-Wilmersdorf,16.4,15.6,18
2025-06-08,10555,Charlottenburg-Wilmersdorf,13.2,24.6,21
2025-06-08,10557,Mitte,17.3,23.6,23
2025-06-08,10559,Mitte,14.8,23.8,21
2025-06-08,10585,Charlottenburg-Wilmersdorf,19.3,23.7,24
2025-06-08,10587,Charlottenburg-Wilmersdorf,20.8,16.5,21
2025-06-08,10587,Charlottenburg-Wilmersdorf,18.9,22.8,23
2025-06-08,10589,Charlottenburg-Wilmersdorf,17.8,22.3,22
2025-06-08,10589,Charlottenburg-Wilmersdorf,17.2,24.3,23
2025-06-08,10623,Charlottenburg-Wilmersdorf,22.6,17.2,23
2025-06-08,10623,Charlottenburg-Wilmersdorf,15.2,19.1,19
2025-06-08,10625,Charlottenburg-Wilmersdorf,21.3,17.9,22
2025-06-08,10627,Charlottenburg-Wilmersdorf,21.6,17.6,22
2025-06-08,10629,Charlottenburg-Wilmersdorf,17.6,21.5,22
2025-06-08,10707,Charlottenburg-Wilmersdorf,16.1,16.6,18
2025-06-08,10709,Charlottenburg-Wilmersdorf,18.2,19.6,21
2025-06-08,10711,Charlottenburg-Wilmersdorf,13.7,21.5,19
2025-06-08,10713,Charlottenburg-Wilmersdorf,13.1,16.3,16
2025-06-08,10715,Charlottenburg-Wilmersdorf,13.9,17.6,17
2025-06-08,10715,Charlottenburg-Wilmersdorf,14.8,24.7,22
2025-06-08,10717,Charlottenburg-Wilmersdorf,18.6,23.0,23
2025-06-08,10719,Charlottenburg-Wilmersdorf,22.7,21.8,25
2025-06-08,10777,Charlottenburg-Wilmersdorf,15.4,23.6,21
2025-06-08,10777,Charlottenburg-Wilmersdorf,23.7,15.1,22
2025-06-08,10779,Charlottenburg-Wilmersdorf,24.0,15.1,23
2025-06-08,10779,Charlottenburg-Wilmersdorf,24.0,16.5,23
2025-06-08,10781,Tempelhof-Schöneberg,22.6,20.0,24
2025-06-08,10783,Friedrichshain-Kreuzberg,16.9,20.7,21
2025-06-08,10783,Friedrichshain-Kreuzberg,13.5,16.1,16
2025-06-08,10785,Friedrichshain-Kreuzberg,19.4,15.7,20
2025-06-08,10785,Friedrichshain-Kreuzberg,19.2,23.3,24
2025-06-08,10785,Friedrichshain-Kreuzberg,22.7,19.6,24
2025-06-08,10787,Charlottenburg-Wilmersdorf,24.5,24.9,28
2025-06-08,10787,Charlottenburg-Wilmersdorf,18.6,17.3,20
2025-06-08,10787,Charlottenburg-Wilmersdorf,16.7,21.5,21
2025-06-08,10789,Charlottenburg-Wilmersdorf,14.8,23.0,21
2025-06-08,10789,Charlottenburg-Wilmersdorf,12.7,23.7,20
2025-06-08,10823,Tempelhof-Schöneberg,18.7,18.1,21
2025-06-08,10825,Charlottenburg-Wilmersdorf,19.2,16.9,20
2025-06-08,10825,Charlottenburg-Wilmersdorf,22.4,17.3,23
2025-06-08,10827,Tempelhof-Schöneberg,18.6,21.7,22
2025-06-08,10829,Tempelhof-Schöneberg,23.5,20.2,25
2025-06-08,10961,Friedrichshain-Kreuzberg,20.1,21.0,23
2025-06-08,10963,Friedrichshain-Kreuzberg,22.6,15.2,22
2025-06-08,10963,Friedrichshain-Kreuzberg,14.4,18.9,18
2025-06-08,10965,Friedrichshain-Kreuzberg,22.8,18.1,23
2025-06-08,10965,Friedrichshain-Kreuzberg,20.6,23.6,25
2025-06-08,10965,Friedrichshain-Kreuzberg,14.6,22.8,21
2025-06-08,10967,Friedrichshain-Kreuzberg,14.9,19.3,19
2025-06-08,10967,Friedrichshain-Kreuzberg,23.6,21.3,25
2025-06-08,10969,Friedrichshain-Kreuzberg,13.0,15.5,16
2025-06-08,10969,Friedrichshain-Kreuzberg,18.1,21.4,22
2025-06-08,10997,Friedrichshain-Kreuzberg,16.3,16.0,18
2025-06-08,10997,Friedrichshain-Kreuzberg,20.5,22.1,24
2025-06-08,10997,Friedrichshain-Kreuzberg,22.6,20.7,24
2025-06-08,10999,Friedrichshain-Kreuzberg,16.9,18.0,20
2025-06-08,10999,Friedrichshain-Kreuzberg,17.7,18.7,20
2025-06-08,10999,Friedrichshain-Kreuzberg,24.3,15.9,23
2025-06-08,10999,Friedrichshain-Kreuzberg,21.9,18.2,23
2025-06-08,12043,Neukölln,23.3,24.7,27
2025-06-08,12045,Neukölln,17.8,19.9,21
2025-06-08,12047,Friedrichshain-Kreuzberg,15.4,19.7,19
2025-06-08,12047,Friedrichshain-Kreuzberg,17.5,21.3,22
2025-06-08,12049,Neukölln,21.1,19.8,23
2025-06-08,12049,Neukölln,13.9,18.6,18
2025-06-08,12051,Neukölln,15.8,16.4,18
2025-06-08,12051,Neukölln,13.2,21.3,19
2025-06-08,12053,Neukölln,17.7,22.5,22
2025-06-08,12055,Neukölln,22.4,24.2,26
2025-06-08,12057,Neukölln,12.9,15.0,16
2025-06-08,12057,Neukölln,20.6,15.7,21
2025-06-08,12059,Friedrichshain-Kreuzberg,23.7,24.0,27
2025-06-08,12059,Friedrichshain-Kreuzberg,15.4,21.3,20
2025-06-08,12059,Friedrichshain-Kreuzberg,20.9,24.6,25
2025-06-08,12099,Neukölln,24.2,19.3,25
2025-06-08,12099,Neukölln,24.1,19.2,25
2025-06-08,12101,Friedrichshain-Kreuzberg,15.4,18.4,19
2025-06-08,12101,Friedrichshain-Kreuzberg,13.8,16.4,17
2025-06-08,12103,Tempelhof-Schöneberg,14.4,18.8,18
2025-06-08,12105,Steglitz-Zehlendorf,21.0,15.1,21
2025-06-08,12105,Steglitz-Zehlendorf,21.2,20.1,23
2025-06-08,12107,Neukölln,20.6,23.5,25
2025-06-08,12107,Neukölln,16.6,18.2,19
2025-06-08,12107,Neukölln,14.6,15.9,17
2025-06-08,12109,Neukölln,19.5,24.7,25
2025-06-08,12109,Neukölln,18.4,16.3,20
2025-06-08,12157,Steglitz-Zehlendorf,21.3,20.3,23
2025-06-08,12157,Steglitz-Zehlendorf,17.9,23.1,23
2025-06-08,12159,Charlottenburg-Wilmersdorf,16.6,17.5,19
2025-06-08,12159,Charlottenburg-Wilmersdorf,16.1,23.4,22
2025-06-08,12161,Charlottenburg-Wilmersdorf,15.1,20.6,20
2025-06-08,12161,Charlottenburg-Wilmersdorf,15.8,18.3,19
2025-06-08,12161,Charlottenburg-Wilmersdorf,13.7,23.7,20
2025-06-08,12163,Steglitz-Zehlendorf,16.7,21.2,21
2025-06-08,12163,Steglitz-Zehlendorf,13.0,21.2,19
2025-06-08,12165,Steglitz-Zehlendorf,14.8,20.0,19
2025-06-08,12167,Steglitz-Zehlendorf,21.5,17.7,22
2025-06-08,12169,Steglitz-Zehlendorf,16.5,18.0,19
2025-06-08,12169,Steglitz-Zehlendorf,20.6,15.9,21
2025-06-08,12203,Steglitz-Zehlendorf,21.1,17.4,22
2025-06-08,12205,Steglitz-Zehlendorf,19.5,17.8,21
2025-06-08,12207,Steglitz-Zehlendorf,24.0,15.6,23
2025-06-08,12209,Steglitz-Zehlendorf,12.9,16.1,16
2025-06-08,12209,Steglitz-Zehlendorf,21.4,17.7,22
2025-06-08,12247,Steglitz-Zehlendorf,24.0,21.8,26
2025-06-08,12247,Steglitz-Zehlendorf,22.9,16.8,23
2025-06-08,12249,Steglitz-Zehlendorf,14.6,20.2,19
2025-06-08,12249,Steglitz-Zehlendorf,16.5,20.1,20
2025-06-08,12277,Steglitz-Zehlendorf,14.7,23.3,21
2025-06-08,12277,Steglitz-Zehlendorf,19.8,21.1,23
2025-06-08,12279,Steglitz-Zehlendorf,21.1,24.2,25
2025-06-08,12279,Steglitz-Zehlendorf,16.4,21.3,21
2025-06-08,12305,Neukölln,19.0,15.3,20
2025-06-08,12305,Neukölln,20.8,18.8,22
2025-06-08,12307,Tempelhof-Schöneberg,17.6,22.0,22
2025-06-08,12309,Tempelhof-Schöneberg,22.8,19.8,24
2025-06-08,12347,Neukölln,21.8,19.2,23
2025-06-08,12347,Neukölln,13.4,21.7,19
2025-06-08,12349,Neukölln,20.0,17.9,21
2025-06-08,12349,Neukölln,15.4,24.1,22
2025-06-08,12351,Neukölln,19.2,19.1,22
2025-06-08,12353,Neukölln,24.0,21.3,26
2025-06-08,12355,Neukölln,23.1,24.8,27
2025-06-08,12355,Neukölln,17.4,22.9,22
2025-06-08,12357,Neukölln,16.1,20.3,20
2025-06-08,12357,Neukölln,15.4,23.6,21
2025-06-08,12359,Neukölln,18.9,20.6,22
2025-06-08,12359,Neukölln,14.0,19.4,18
2025-06-08,12435,Friedrichshain-Kreuzberg,19.1,23.7,24
2025-06-08,12435,Friedrichshain-Kreuzberg,12.6,15.3,16
2025-06-08,12435,Friedrichshain-Kreuzberg,16.5,19.1,20
2025-06-08,12437,Neukölln,15.2,18.4,19
2025-06-08,12437,Neukölln,24.2,22.1,26
2025-06-08,12459,Lichtenberg,21.3,15.1,21
2025-06-08,12459,Lichtenberg,16.8,21.6,21
2025-06-08,12459,Lichtenberg,13.7,18.5,18
2025-06-08,12487,Neukölln,18.7,16.0,20
2025-06-08,12487,Neukölln,15.1,24.8,22
2025-06-08,12489,Neukölln,19.0,17.1,20
2025-06-08,12489,Neukölln,22.5,18.5,23
2025-06-08,12524,Neukölln,19.9,17.1,21
2025-06-08,12524,Neukölln,20.1,21.6,23
2025-06-08,12526,Treptow-Köpenick,19.0,22.8,23
2025-06-08,12527,Treptow-Köpenick,23.6,23.6,27
2025-06-08,12555,Marzahn-Hellersdorf,23.7,18.1,24
2025-06-08,12555,Marzahn-Hellersdorf,18.7,20.2,22
2025-06-08,12557,Treptow-Köpenick,16.2,21.6,21
2025-06-08,12559,Treptow-Köpenick,18.1,21.3,22
2025-06-08,12587,Treptow-Köpenick,14.8,22.2,20
2025-06-08,12589,Treptow-Köpenick,20.2,22.7,24
2025-06-08,12619,Marzahn-Hellersdorf,18.6,16.0,20
2025-06-08,12621,Marzahn-Hellersdorf,13.8,16.7,17
2025-06-08,12621,Marzahn-Hellersdorf,15.0,22.3,21
2025-06-08,12623,Marzahn-Hellersdorf,18.3,19.8,21
2025-06-08,12623,Marzahn-Hellersdorf,23.2,19.3,24
2025-06-08,12627,Marzahn-Hellersdorf,19.3,19.6,22
2025-06-08,12629,Marzahn-Hellersdorf,20.7,18.7,22
2025-06-08,12679,Marzahn-Hellersdorf,16.6,20.9,21
2025-06-08,12681,Lichtenberg,19.4,18.2,21
2025-06-08,12681,Lichtenberg,17.9,21.4,22
2025-06-08,12683,Lichtenberg,20.4,17.0,21
2025-06-08,12683,Lichtenberg,13.2,22.6,20
2025-06-08,12683,Lichtenberg,18.5,22.8,23
2025-06-08,12685,Marzahn-Hellersdorf,16.1,20.8,20
2025-06-08,12687,Marzahn-Hellersdorf,16.5,18.7,20
2025-06-08,12689,Lichtenberg,24.0,15.1,23
2025-06-08,12689,Lichtenberg,14.8,16.2,17
2025-06-08,13051,Lichtenberg,16.3,15.8,18
2025-06-08,13051,Lichtenberg,18.7,15.1,19
2025-06-08,13053,Lichtenberg,22.9,22.2,25
2025-06-08,13053,Lichtenberg,17.6,24.6,23
2025-06-08,13053,Lichtenberg,21.5,15.1,21
2025-06-08,13055,Lichtenberg,22.8,16.1,22
2025-06-08,13055,Lichtenberg,16.3,23.6,22
2025-06-08,13057,Lichtenberg,17.3,21.9,22
2025-06-08,13057,Lichtenberg,16.8,19.0,20
2025-06-08,13059,Lichtenberg,22.5,24.9,27
2025-06-08,13086,Pankow,13.1,20.7,19
2025-06-08,13088,Lichtenberg,16.3,21.7,21
2025-06-08,13088,Lichtenberg,20.7,21.5,24
2025-06-08,13089,Pankow,19.3,17.2,21
2025-06-08,13125,Pankow,17.8,19.9,21
2025-06-08,13127,Pankow,19.0,17.2,20
2025-06-08,13129,Pankow,15.0,20.1,19
2025-06-08,13156,Pankow,17.7,15.3,19
2025-06-08,13156,Pankow,18.6,18.8,21
2025-06-08,13158,Pankow,23.3,18.7,24
2025-06-08,13158,Pankow,15.7,17.9,19
2025-06-08,13159,Pankow,22.9,15.8,22
2025-06-08,13159,Pankow,20.3,22.7,24
2025-06-08,13187,Mitte,12.8,19.2,18
2025-06-08,13187,Mitte,21.2,23.1,25
2025-06-08,13187,Mitte,13.0,23.4,20
2025-06-08,13189,Pankow,24.5,17.1,24
2025-06-08,13347,Mitte,23.0,19.2,24
2025-06-08,13349,Mitte,16.1,22.2,21
2025-06-08,13349,Mitte,15.7,20.0,20
2025-06-08,13351,Charlottenburg-Wilmersdorf,17.1,23.6,22
2025-06-08,13351,Charlottenburg-Wilmersdorf,16.8,20.7,21
2025-06-08,13353,Charlottenburg-Wilmersdorf,17.0,21.3,21
2025-06-08,13353,Charlottenburg-Wilmersdorf,16.4,22.9,22
2025-06-08,13355,Mitte,20.0,16.2,21
2025-06-08,13357,Mitte,14.6,20.8,20
2025-06-08,13357,Mitte,22.7,15.9,22
2025-06-08,13359,Mitte,22.3,17.6,23
2025-06-08,13359,Mitte,18.3,17.1,20
